"Series ID","Industry","State"
"SMU30000004244400001","Building Material and Garden Equipment and Supplies Dealers","Montana"
"SMU30000004245200001","General Merchandise Stores","Montana"
"SMU30000004245300001","Miscellaneous Store Retailers","Montana"
"SMU30000004300000001","Transportation, Warehousing, and Utilities","Montana"
"SMU30000004322000001","Utilities","Montana"
"SMU30000004340008901","Transportation and Warehousing","Montana"
"SMU30000004348400001","Truck Transportation","Montana"
"SMU30000005000000001","Information","Montana"
"SMU30000005500000001","Financial Activities","Montana"
"SMU30000005552000001","Finance and Insurance","Montana"
"SMU30000005553000001","Real Estate and Rental and Leasing","Montana"
"SMU30000006000000001","Professional and Business Services","Montana"
"SMU30000006054000001","Professional, Scientific, and Technical Services","Montana"
"SMU30000006056000001","Administrative and Support and Waste Management and Remediation Services","Montana"
"SMU30000006056130001","Employment Services","Montana"
"SMU30000006500000001","Education and Health Services","Montana"
"SMU30000006561000001","Educational Services","Montana"
"SMU30000006562000001","Health Care and Social Assistance","Montana"
"SMU30000006562100001","Ambulatory Health Care Services","Montana"
"SMU30000006562200001","Hospitals","Montana"
"SMU30000006562400001","Social Assistance","Montana"
"SMU30000007000000001","Leisure and Hospitality","Montana"
"SMU30000007071000001","Arts, Entertainment, and Recreation","Montana"
"SMU30000007072000001","Accommodation and Food Services","Montana"
"SMU30000007072100001","Accommodation","Montana"
"SMU30000007072200001","Food Services and Drinking Places","Montana"
"SMU30000007072250001","Restaurants and Other Eating Places","Montana"
"SMU30000007072251101","Full-Service Restaurants","Montana"
"SMU30000007072259001","Limited-Service Restaurants and Other Eating Places","Montana"
"SMU30000008000000001","Other Services","Montana"
"SMU30000009000000001","Government","Montana"
"SMU30000009091000001","Federal Government","Montana"
"SMU30000009092000001","State Government","Montana"
"SMU30000009092161101","State Government Educational Services","Montana"
"SMU30000009092200001","State Government Excluding Education","Montana"
"SMU30000009093000001","Local Government","Montana"
"SMU30000009093161101","Local Government Educational Services","Montana"
"SMU30000009093200001","Local Government excluding Educational Services","Montana"
"SMU18000000000000001","Total Nonfarm","Indiana"
"SMU18000000500000001","Total Private","Indiana"
"SMU18000000600000001","Goods Producing","Indiana"
"SMU18000000700000001","Service-Providing","Indiana"
"SMU18000000800000001","Private Service Providing","Indiana"
"SMU18000001000000001","Mining and Logging","Indiana"
"SMU18000001500000001","Mining, Logging and Construction","Indiana"
"SMU18000002000000001","Construction","Indiana"
"SMU18000002023600001","Construction of Buildings","Indiana"
"SMU18000002023700001","Heavy and Civil Engineering Construction","Indiana"
"SMU18000002023800001","Specialty Trade Contractors","Indiana"
"SMU18000003000000001","Manufacturing","Indiana"
"SMU18000003100000001","Durable Goods","Indiana"
"SMU18000003133100001","Primary Metal Manufacturing","Indiana"
"SMU18000003133200001","Fabricated Metal Product Manufacturing","Indiana"
"SMU18000003133300001","Machinery Manufacturing","Indiana"
"SMU18000003133360001","Engine, Turbine, and Power Transmission Equipment Manufacturing","Indiana"
"SMU18000003133400001","Computer and Electronic Product Manufacturing","Indiana"
"SMU18000003133500001","Electrical Equipment, Appliance, and Component Manufacturing","Indiana"
"SMU18000003133600001","Transportation Equipment Manufacturing","Indiana"
"SMU18000003133620001","Motor Vehicle Body and Trailer Manufacturing","Indiana"
"SMU18000003133630001","Motor Vehicle Parts Manufacturing","Indiana"
"SMU18000003133640001","Aerospace Product and Parts Manufacturing","Indiana"
"SMU18000003133900001","Miscellaneous durable goods manufacturing","Indiana"
"SMU18000003133910001","Medical Equipment and Supplies Manufacturing","Indiana"
"SMU18000003200000001","Non-Durable Goods","Indiana"
"SMU18000003231100001","Food Manufacturing","Indiana"
"SMU18000003232500001","Chemical Manufacturing","Indiana"
"SMU18000003232610001","Plastics Product Manufacturing","Indiana"
"SMU18000004000000001","Trade, Transportation, and Utilities","Indiana"
"SMU18000004100000001","Wholesale Trade","Indiana"
"SMU18000004142300001","Merchant Wholesalers, Durable Goods","Indiana"
"SMU18000004142400001","Merchant Wholesalers, Nondurable Goods","Indiana"
"SMU18000004200000001","Retail Trade","Indiana"
"SMU18000004244100001","Motor Vehicle and Parts Dealers","Indiana"
"SMU18000004244400001","Building Material and Garden Equipment and Supplies Dealers","Indiana"
"SMU18000004244500001","Food and Beverage Stores","Indiana"
"SMU18000004244510001","Grocery Stores","Indiana"
"SMU18000004244600001","Health and Personal Care Stores","Indiana"
"SMU18000004245200001","General Merchandise Stores","Indiana"
"SMU18000004245220001","Department Stores","Indiana"
"SMU18000004245230001","General Merchandise Stores, including Warehouse Clubs and Supercenters","Indiana"
"SMU18000004245410001","Electronic Shopping and Mail-Order Houses","Indiana"
"SMU18000004300000001","Transportation, Warehousing, and Utilities","Indiana"
"SMU18000004322000001","Utilities","Indiana"
"SMU18000004340008901","Transportation and Warehousing","Indiana"
"SMU18000004348400001","Truck Transportation","Indiana"
"SMU18000004348410001","General Freight Trucking","Indiana"
"SMU18000004349300001","Warehousing and Storage","Indiana"
"SMU18000005000000001","Information","Indiana"
"SMU18000005051700001","Telecommunications","Indiana"
"SMU18000005500000001","Financial Activities","Indiana"
"SMU18000005552000001","Finance and Insurance","Indiana"
"SMU18000005552200001","Credit Intermediation and Related Activities including Monetary Authorities - Central Bank","Indiana"
"SMU18000005552400001","Insurance Carriers and Related Activities","Indiana"
"SMU18000005553000001","Real Estate and Rental and Leasing","Indiana"
"SMU18000005553100001","Real Estate","Indiana"
"SMU18000006000000001","Professional and Business Services","Indiana"
"SMU18000006054000001","Professional, Scientific, and Technical Services","Indiana"
"SMU18000006055000001","Management of Companies and Enterprises","Indiana"
"SMU18000006056000001","Administrative and Support and Waste Management and Remediation Services","Indiana"
"SMU18000006056100001","Administrative and Support Services","Indiana"
"SMU18000006056130001","Employment Services","Indiana"
"SMU18000006500000001","Education and Health Services","Indiana"
"SMU18000006561000001","Educational Services","Indiana"
"SMU18000006561130001","Colleges, Universities, and Professional Schools","Indiana"
"SMU18000006562000001","Health Care and Social Assistance","Indiana"
"SMU18000006562110001","Offices of Physicians","Indiana"
"SMU18000006562200001","Hospitals","Indiana"
"SMU18000006562300001","Nursing and Residential Care Facilities","Indiana"
"SMU18000006562400001","Social Assistance","Indiana"
"SMU18000007000000001","Leisure and Hospitality","Indiana"
"SMU18000007071000001","Arts, Entertainment, and Recreation","Indiana"
"SMU18000007071300001","Amusement, Gambling, and Recreation Industries","Indiana"
"SMU18000007071320001","Gambling Industries","Indiana"
"SMU18000007072000001","Accommodation and Food Services","Indiana"
"SMU18000007072200001","Food Services and Drinking Places","Indiana"
"SMU18000007072250001","Restaurants and Other Eating Places","Indiana"
"SMU18000007072251101","Full-Service Restaurants","Indiana"
"SMU18000007072259001","Limited-Service Restaurants and Other Eating Places","Indiana"
"SMU18000008000000001","Other Services","Indiana"
"SMU18000008081100001","Repair and Maintenance","Indiana"
"SMU18000008081200001","Personal and Laundry Services","Indiana"
"SMU18000008081300001","Religious, Grantmaking, Civic, Professional, and Similar Organizations","Indiana"
"SMU18000009000000001","Government","Indiana"
"SMU18000009091000001","Federal Government","Indiana"
"SMU18000009091911901","Department of Defense, including Ship Building and Hospitals","Indiana"
"SMU18000009091912001","U.S. Postal Service","Indiana"
"SMU18000009092000001","State Government","Indiana"
"SMU18000009092161101","State Government Educational Services","Indiana"
"SMU18000009092200001","State Government Excluding Education","Indiana"
"SMU18000009093000001","Local Government","Indiana"
"SMU18000009093161101","Local Government Educational Services","Indiana"
"SMU18000009093200001","Local Government excluding Educational Services","Indiana"
"SMU18000009093262201","Local Government Hospitals","Indiana"
"SMU36000000000000001","Total Nonfarm","New York"
"SMU36000000500000001","Total Private","New York"
"SMU36000000600000001","Goods Producing","New York"
"SMU36000000700000001","Service-Providing","New York"
"SMU36000000800000001","Private Service Providing","New York"
"SMU36000001000000001","Mining and Logging","New York"
"SMU36000001021000001","Mining, Quarrying, and Oil and Gas Extraction","New York"
"SMU36000001500000001","Mining, Logging and Construction","New York"
"SMU36000002000000001","Construction","New York"
"SMU36000002023600001","Construction of Buildings","New York"
"SMU36000002023610001","Residential Building Construction","New York"
"SMU36000002023620001","Nonresidential Building Construction","New York"
"SMU36000002023700001","Heavy and Civil Engineering Construction","New York"
"SMU36000002023800001","Specialty Trade Contractors","New York"
"SMU36000002023810001","Foundation, Structure, and Building Exterior Contractors","New York"
"SMU36000002023820001","Building Equipment Contractors","New York"
"SMU36000002023830001","Building Finishing Contractors","New York"
"SMU36000002023890001","Other Specialty Trade Contractors","New York"
"SMU36000003000000001","Manufacturing","New York"
"SMU36000003100000001","Durable Goods","New York"
"SMU36000003133200001","Fabricated Metal Product Manufacturing","New York"
"SMU36000003133300001","Machinery Manufacturing","New York"
"SMU36000003133360001","Engine, Turbine, and Power Transmission Equipment Manufacturing","New York"
"SMU36000003133400001","Computer and Electronic Product Manufacturing","New York"
"SMU36000003133440001","Semiconductor and Other Electronic Component Manufacturing","New York"
"SMU36000003133450001","Navigational, Measuring, Electromedical, and Control Instruments Manufacturing","New York"
"SMU36000003133600001","Transportation Equipment Manufacturing","New York"
"SMU36000003133630001","Motor Vehicle Parts Manufacturing","New York"
"SMU36000003200000001","Non-Durable Goods","New York"
"SMU36000003231100001","Food Manufacturing","New York"
"SMU36000003231500001","Apparel Manufacturing","New York"
"SMU36000003232200001","Paper Manufacturing","New York"
"SMU36000003232500001","Chemical Manufacturing","New York"
"SMU36000003232540001","Pharmaceutical and Medicine Manufacturing","New York"
"SMU36000003232600001","Plastics and Rubber Products Manufacturing","New York"
"SMU36000004000000001","Trade, Transportation, and Utilities","New York"
"SMU36000004100000001","Wholesale Trade","New York"
"SMU36000004142300001","Merchant Wholesalers, Durable Goods","New York"
"SMU36000004142340001","Professional and Commercial Equipment and Supplies Merchant Wholesalers","New York"
"SMU36000004142360001","Household Appliances and Electrical and Electronic Goods Merchant Wholesalers","New York"
"SMU36000004142380001","Machinery, Equipment, and Supplies Merchant Wholesalers","New York"
"SMU36000004142390001","Miscellaneous Durable Goods Merchant Wholesalers","New York"
"SMU36000004142400001","Merchant Wholesalers, Nondurable Goods","New York"
"SMU36000004142430001","Apparel, Piece Goods, and Notions Merchant Wholesalers","New York"
"SMU36000004142440001","Grocery and Related Product Merchant Wholesalers","New York"
"SMU36000004142500001","Wholesale Electronic Markets and Agents and Brokers","New York"
"SMU36000004200000001","Retail Trade","New York"
"SMU36000004244100001","Motor Vehicle and Parts Dealers","New York"
"SMU36000004244110001","Automobile Dealers","New York"
"SMU36000004244200001","Furniture and Home Furnishings Stores","New York"
"SMU36000004244300001","Electronics and Appliance Stores","New York"
"SMU36000004244400001","Building Material and Garden Equipment and Supplies Dealers","New York"
"SMU36000004244410001","Building Material and Supplies Dealers","New York"
"SMU36000004244500001","Food and Beverage Stores","New York"
"SMU36000004244510001","Grocery Stores","New York"
"SMU36000004244520001","Specialty Food Stores","New York"
"SMU36000004244600001","Health and Personal Care Stores","New York"
"SMU36000004244700001","Gasoline Stations","New York"
"SMU36000004244800001","Clothing and Clothing Accessories Stores","New York"
"SMU36000004244810001","Clothing Stores","New York"
"SMU36000004245100001","Sporting Goods, Hobby, Musical Instrument, and Book Stores","New York"
"SMU36000004245200001","General Merchandise Stores","New York"
"SMU36000004245220001","Department Stores","New York"
"SMU36000004245230001","General Merchandise Stores, including Warehouse Clubs and Supercenters","New York"
"SMU36000004245300001","Miscellaneous Store Retailers","New York"
"SMU36000004245320001","Office Supplies, Stationery, and Gift Stores","New York"
"SMU36000004245400001","Nonstore Retailers","New York"
"SMU36000004300000001","Transportation, Warehousing, and Utilities","New York"
